Order ID,Shipment ID,Delivery Status,Delivery Partner
CA-2016-132549,SHIP08343,Delivered,Delhivery
US-2014-155544,SHIP08344,Delivered,XpressBees
US-2014-155544,SHIP08345,Delivered,India Post
US-2014-155544,SHIP08346,Delivered,Blue Dart
US-2015-115238,SHIP08347,Delivered,Blue Dart
US-2015-115238,SHIP08348,In Transit,India Post
US-2015-115238,SHIP08349,Delivered,Blue Dart
US-2015-115238,SHIP08350,Delivered,Blue Dart
US-2015-115238,SHIP08351,Cancelled,India Post
CA-2017-132199,SHIP08352,Delivered,India Post
CA-2017-132199,SHIP08353,Cancelled,XpressBees
CA-2017-132199,SHIP08354,Delivered,Delhivery
CA-2017-132199,SHIP08355,Cancelled,Delhivery
CA-2017-132199,SHIP08356,Delivered,Blue Dart
CA-2016-163174,SHIP08357,Delivered,India Post
CA-2014-110555,SHIP08358,In Transit,Ecom Express
CA-2014-110555,SHIP08359,Delivered,Delhivery
CA-2014-110555,SHIP08360,Returned,DTDC
CA-2017-147207,SHIP08361,Returned,DTDC
CA-2017-147207,SHIP08362,Cancelled,DTDC
CA-2017-147207,SHIP08363,Delivered,Blue Dart
CA-2017-147207,SHIP08364,Delivered,Ecom Express
CA-2017-137631,SHIP08365,Cancelled,XpressBees
CA-2017-157273,SHIP08366,Cancelled,Delhivery
CA-2014-109918,SHIP08367,Returned,DTDC
CA-2014-109918,SHIP08368,Delivered,Delhivery
CA-2014-109918,SHIP08369,Delivered,XpressBees
CA-2016-118745,SHIP08370,Delivered,Ecom Express
CA-2016-163972,SHIP08371,Delivered,DTDC
CA-2014-165393,SHIP08372,Delivered,Delhivery
CA-2016-113726,SHIP08373,Delivered,India Post
CA-2016-152940,SHIP08374,Cancelled,XpressBees
CA-2015-158701,SHIP08375,Delivered,India Post
CA-2015-158701,SHIP08376,Delivered,Delhivery
CA-2017-156272,SHIP08377,Returned,India Post
CA-2015-162964,SHIP08378,In Transit,Ecom Express
CA-2015-162964,SHIP08379,Delivered,DTDC
CA-2015-162964,SHIP08380,Delivered,India Post
CA-2014-103527,SHIP08381,Delivered,XpressBees
CA-2016-134544,SHIP08382,Delivered,DTDC
CA-2016-163048,SHIP08383,Returned,Blue Dart
CA-2016-145135,SHIP08384,Delivered,XpressBees
CA-2016-145135,SHIP08385,In Transit,India Post
CA-2017-137582,SHIP08386,Returned,India Post
CA-2015-149601,SHIP08387,Delivered,India Post
CA-2015-149601,SHIP08388,Delivered,India Post
CA-2014-139423,SHIP08389,Cancelled,DTDC
CA-2016-102596,SHIP08390,Delivered,Blue Dart
CA-2017-153227,SHIP08391,Cancelled,DTDC
CA-2017-110625,SHIP08392,Cancelled,DTDC
CA-2016-142594,SHIP08393,Delivered,Blue Dart
CA-2016-142594,SHIP08394,Delivered,Blue Dart
CA-2016-142594,SHIP08395,Cancelled,Ecom Express
CA-2016-142594,SHIP08396,Delivered,Ecom Express
CA-2014-152254,SHIP08397,Delivered,DTDC
US-2014-120236,SHIP08398,Delivered,DTDC
CA-2017-120061,SHIP08399,Returned,Blue Dart
CA-2015-133837,SHIP08400,Delivered,XpressBees
CA-2015-110814,SHIP08401,Delivered,Delhivery
CA-2015-110814,SHIP08402,Delivered,Blue Dart
CA-2015-110814,SHIP08403,In Transit,India Post
CA-2016-154067,SHIP08404,Delivered,DTDC
CA-2017-140480,SHIP08405,Delivered,Ecom Express
CA-2017-140480,SHIP08406,Delivered,Blue Dart
CA-2017-140480,SHIP08407,In Transit,Ecom Express
CA-2017-140480,SHIP08408,Delivered,India Post
CA-2017-140480,SHIP08409,Delivered,XpressBees
CA-2015-134082,SHIP08410,Delivered,Blue Dart
CA-2016-130820,SHIP08411,Delivered,India Post
CA-2016-159765,SHIP08412,Delivered,Delhivery
CA-2017-132290,SHIP08413,Delivered,Delhivery
CA-2016-147109,SHIP08414,Delivered,Ecom Express
CA-2016-147109,SHIP08415,Delivered,Ecom Express
CA-2017-107265,SHIP08416,Delivered,DTDC
CA-2017-118199,SHIP08417,Returned,Ecom Express
CA-2017-118199,SHIP08418,Cancelled,Delhivery
CA-2017-118199,SHIP08419,Delivered,XpressBees
CA-2017-118199,SHIP08420,Delivered,Ecom Express
CA-2017-118199,SHIP08421,Returned,XpressBees
CA-2017-150091,SHIP08422,Delivered,Blue Dart
CA-2017-150091,SHIP08423,Delivered,Delhivery
CA-2017-150091,SHIP08424,Delivered,Blue Dart
CA-2017-150091,SHIP08425,Delivered,Delhivery
CA-2016-137652,SHIP08426,Delivered,Ecom Express
CA-2015-128356,SHIP08427,Delivered,DTDC
CA-2017-167017,SHIP08428,Delivered,DTDC
US-2017-132220,SHIP08429,Delivered,Delhivery
CA-2016-118129,SHIP08430,Delivered,DTDC
US-2014-113124,SHIP08431,Delivered,India Post
CA-2017-155621,SHIP08432,In Transit,Delhivery
US-2014-127635,SHIP08433,Delivered,Blue Dart
US-2014-127635,SHIP08434,Delivered,India Post
US-2014-127635,SHIP08435,Delivered,DTDC
US-2014-127635,SHIP08436,Delivered,DTDC
CA-2015-151470,SHIP08437,Returned,XpressBees
CA-2015-112823,SHIP08438,Delivered,Delhivery
CA-2014-108861,SHIP08439,Delivered,Ecom Express
CA-2017-114370,SHIP08440,Delivered,India Post
CA-2016-158302,SHIP08441,Delivered,Blue Dart
CA-2017-145779,SHIP08442,Delivered,XpressBees
US-2016-155173,SHIP08443,Delivered,India Post
US-2016-155173,SHIP08444,Delivered,XpressBees
US-2016-155173,SHIP08445,Delivered,Ecom Express
CA-2017-125451,SHIP08446,Delivered,India Post
CA-2017-125451,SHIP08447,Returned,India Post
CA-2017-125451,SHIP08448,Delivered,Blue Dart
CA-2017-125451,SHIP08449,Delivered,Delhivery
CA-2017-125451,SHIP08450,Cancelled,India Post
CA-2017-125451,SHIP08451,Delivered,India Post
CA-2014-131387,SHIP08452,Delivered,Blue Dart
CA-2016-125087,SHIP08453,Delivered,XpressBees
CA-2016-125087,SHIP08454,Delivered,Delhivery
CA-2016-125087,SHIP08455,Delivered,India Post
CA-2016-154081,SHIP08456,In Transit,Blue Dart
US-2017-118556,SHIP08457,Delivered,Ecom Express
US-2017-118556,SHIP08458,Delivered,XpressBees
CA-2014-126200,SHIP08459,Delivered,Blue Dart
CA-2014-126200,SHIP08460,Delivered,XpressBees
CA-2014-146500,SHIP08461,Cancelled,Ecom Express
CA-2014-146500,SHIP08462,Delivered,XpressBees
CA-2015-169537,SHIP08463,Delivered,Blue Dart
CA-2014-100881,SHIP08464,Delivered,Blue Dart
CA-2015-144043,SHIP08465,Delivered,Ecom Express
CA-2015-116512,SHIP08466,Delivered,Delhivery
CA-2015-101000,SHIP08467,Delivered,India Post
CA-2016-168557,SHIP08468,Delivered,Delhivery
US-2016-164196,SHIP08469,Delivered,India Post
US-2017-132031,SHIP08470,Delivered,Ecom Express
US-2017-132031,SHIP08471,Cancelled,XpressBees
US-2017-132031,SHIP08472,Delivered,Delhivery
US-2017-132031,SHIP08473,Delivered,DTDC
CA-2015-169733,SHIP08474,Delivered,Delhivery
CA-2017-169404,SHIP08475,In Transit,Ecom Express
CA-2017-169404,SHIP08476,Delivered,India Post
CA-2017-134880,SHIP08477,Delivered,XpressBees
CA-2015-145758,SHIP08478,Delivered,Delhivery
CA-2017-158736,SHIP08479,Delivered,XpressBees
US-2016-119270,SHIP08480,Delivered,Delhivery
CA-2014-109890,SHIP08481,Delivered,DTDC
CA-2016-138583,SHIP08482,Returned,DTDC
US-2017-118535,SHIP08483,Delivered,Ecom Express
CA-2016-126284,SHIP08484,Delivered,DTDC
CA-2017-142391,SHIP08485,Delivered,Blue Dart
CA-2017-124716,SHIP08486,Returned,DTDC
CA-2017-124716,SHIP08487,Delivered,Blue Dart
CA-2017-124716,SHIP08488,Delivered,XpressBees
CA-2016-158841,SHIP08489,In Transit,Delhivery
CA-2016-158841,SHIP08490,Delivered,DTDC
CA-2016-158841,SHIP08491,Returned,Ecom Express
CA-2017-106824,SHIP08492,Delivered,Delhivery
CA-2015-109190,SHIP08493,Delivered,Delhivery
CA-2015-109190,SHIP08494,In Transit,XpressBees
CA-2015-109190,SHIP08495,Delivered,XpressBees
CA-2016-143154,SHIP08496,Delivered,Blue Dart
CA-2014-169061,SHIP08497,Delivered,XpressBees
CA-2014-169061,SHIP08498,Cancelled,DTDC
CA-2014-169061,SHIP08499,Delivered,Blue Dart
CA-2014-169061,SHIP08500,Delivered,India Post
CA-2014-169061,SHIP08501,Cancelled,Blue Dart
CA-2015-102316,SHIP08502,Delivered,Blue Dart
CA-2015-102316,SHIP08503,Delivered,India Post
CA-2014-164903,SHIP08504,Returned,Blue Dart
CA-2016-109400,SHIP08505,Cancelled,XpressBees
CA-2016-130400,SHIP08506,Delivered,XpressBees
CA-2016-130400,SHIP08507,Cancelled,XpressBees
CA-2016-130400,SHIP08508,Delivered,Blue Dart
CA-2015-135853,SHIP08509,Returned,Delhivery
CA-2015-135853,SHIP08510,Delivered,Ecom Express
CA-2015-135853,SHIP08511,Delivered,India Post
CA-2016-103359,SHIP08512,Delivered,DTDC
CA-2016-144645,SHIP08513,Delivered,DTDC
CA-2017-141614,SHIP08514,Delivered,Ecom Express
CA-2015-122168,SHIP08515,Returned,Delhivery
CA-2015-122168,SHIP08516,Delivered,Delhivery
CA-2016-132899,SHIP08517,Cancelled,Delhivery
CA-2017-149720,SHIP08518,Cancelled,India Post
CA-2017-118003,SHIP08519,Delivered,XpressBees
CA-2017-118003,SHIP08520,Delivered,India Post
CA-2017-118003,SHIP08521,Cancelled,India Post
CA-2016-141887,SHIP08522,In Transit,Blue Dart
US-2016-160206,SHIP08523,Delivered,Delhivery
CA-2017-133074,SHIP08524,Delivered,Delhivery
CA-2017-161172,SHIP08525,Delivered,DTDC
CA-2017-161172,SHIP08526,Delivered,XpressBees
CA-2017-161172,SHIP08527,Delivered,Blue Dart
CA-2017-161172,SHIP08528,Cancelled,Delhivery
CA-2017-161172,SHIP08529,Delivered,DTDC
CA-2017-137624,SHIP08530,Returned,India Post
CA-2016-156748,SHIP08531,Delivered,DTDC
CA-2016-156748,SHIP08532,Delivered,Ecom Express
CA-2016-156748,SHIP08533,Delivered,DTDC
CA-2016-156748,SHIP08534,Returned,XpressBees
CA-2015-169677,SHIP08535,Delivered,DTDC
US-2014-163146,SHIP08536,Delivered,Blue Dart
CA-2015-157343,SHIP08537,In Transit,India Post
CA-2015-157343,SHIP08538,Delivered,India Post
CA-2015-157343,SHIP08539,Returned,DTDC
CA-2017-147354,SHIP08540,Delivered,Blue Dart
CA-2017-147354,SHIP08541,Delivered,Delhivery
CA-2015-157287,SHIP08542,Delivered,XpressBees
CA-2015-157287,SHIP08543,Delivered,XpressBees
CA-2014-137575,SHIP08544,Delivered,DTDC
CA-2016-119074,SHIP08545,Delivered,Blue Dart
CA-2016-119074,SHIP08546,Delivered,DTDC
CA-2016-119074,SHIP08547,Delivered,Blue Dart
CA-2015-149566,SHIP08548,Delivered,India Post
CA-2015-149566,SHIP08549,Delivered,DTDC
CA-2015-126186,SHIP08550,Delivered,India Post
CA-2015-121132,SHIP08551,Delivered,Ecom Express
CA-2015-121132,SHIP08552,Cancelled,DTDC
CA-2014-140473,SHIP08553,Delivered,XpressBees
US-2017-102904,SHIP08554,Returned,DTDC
CA-2016-102092,SHIP08555,Delivered,XpressBees
CA-2015-117884,SHIP08556,Delivered,Blue Dart
CA-2015-117884,SHIP08557,Delivered,Ecom Express
CA-2016-132829,SHIP08558,Delivered,India Post
CA-2016-132829,SHIP08559,In Transit,Blue Dart
CA-2016-132829,SHIP08560,Returned,DTDC
CA-2016-132829,SHIP08561,Delivered,Delhivery
CA-2016-132829,SHIP08562,Delivered,India Post
CA-2016-123540,SHIP08563,In Transit,Ecom Express
US-2017-108315,SHIP08564,Delivered,Ecom Express
US-2017-108315,SHIP08565,In Transit,Ecom Express
CA-2016-134110,SHIP08566,Delivered,DTDC
CA-2016-134110,SHIP08567,Delivered,India Post
US-2016-136581,SHIP08568,Delivered,Blue Dart
CA-2016-162390,SHIP08569,Delivered,XpressBees
CA-2016-162390,SHIP08570,In Transit,Delhivery
CA-2016-162390,SHIP08571,Delivered,Delhivery
CA-2016-162222,SHIP08572,In Transit,Delhivery
CA-2014-121629,SHIP08573,Delivered,Ecom Express
CA-2015-164623,SHIP08574,Delivered,DTDC
CA-2014-159849,SHIP08575,Delivered,DTDC
CA-2017-101273,SHIP08576,In Transit,DTDC
CA-2017-106747,SHIP08577,Delivered,DTDC
CA-2017-146164,SHIP08578,Returned,DTDC
CA-2017-146164,SHIP08579,Delivered,Delhivery
CA-2016-111605,SHIP08580,Delivered,Blue Dart
CA-2014-130673,SHIP08581,Delivered,India Post
CA-2014-130673,SHIP08582,Delivered,XpressBees
CA-2014-130673,SHIP08583,Delivered,XpressBees
CA-2014-130673,SHIP08584,Cancelled,Ecom Express
CA-2014-104808,SHIP08585,Delivered,XpressBees
US-2017-132927,SHIP08586,Delivered,India Post
CA-2017-162015,SHIP08587,Cancelled,Delhivery
CA-2017-162015,SHIP08588,Delivered,Blue Dart
CA-2015-138492,SHIP08589,Delivered,DTDC
CA-2017-145338,SHIP08590,Delivered,XpressBees
CA-2017-126676,SHIP08591,Cancelled,Delhivery
CA-2017-101700,SHIP08592,Delivered,DTDC
CA-2017-101700,SHIP08593,Cancelled,Blue Dart
CA-2017-159667,SHIP08594,Returned,DTDC
CA-2017-159667,SHIP08595,Delivered,XpressBees
CA-2014-111934,SHIP08596,Cancelled,DTDC
CA-2014-111934,SHIP08597,Delivered,Ecom Express
US-2016-117387,SHIP08598,Delivered,DTDC
CA-2014-141110,SHIP08599,Delivered,DTDC
CA-2014-141110,SHIP08600,Delivered,Delhivery
CA-2014-141110,SHIP08601,Delivered,India Post
CA-2014-141110,SHIP08602,Delivered,XpressBees
US-2014-133949,SHIP08603,Delivered,Blue Dart
US-2016-116365,SHIP08604,Delivered,India Post
US-2016-116365,SHIP08605,Delivered,XpressBees
US-2016-116365,SHIP08606,Delivered,Ecom Express
CA-2017-162936,SHIP08607,Delivered,India Post
CA-2014-151946,SHIP08608,In Transit,Blue Dart
CA-2014-151946,SHIP08609,Delivered,Ecom Express
CA-2014-151946,SHIP08610,In Transit,Delhivery
CA-2014-151946,SHIP08611,Cancelled,DTDC
CA-2017-123624,SHIP08612,Delivered,Delhivery
CA-2016-146437,SHIP08613,Delivered,DTDC
CA-2016-138233,SHIP08614,Cancelled,Ecom Express
CA-2016-165918,SHIP08615,In Transit,India Post
CA-2016-165918,SHIP08616,Delivered,DTDC
CA-2016-165918,SHIP08617,In Transit,XpressBees
CA-2016-165918,SHIP08618,Delivered,India Post
CA-2017-117513,SHIP08619,Delivered,Delhivery
CA-2017-132437,SHIP08620,Cancelled,Blue Dart
US-2017-119319,SHIP08621,Delivered,India Post
CA-2017-104318,SHIP08622,Delivered,Ecom Express
US-2016-114230,SHIP08623,Delivered,Ecom Express
CA-2015-136147,SHIP08624,Delivered,India Post
CA-2015-136147,SHIP08625,Delivered,Ecom Express
CA-2015-156118,SHIP08626,Delivered,Delhivery
CA-2015-164084,SHIP08627,Delivered,Delhivery
CA-2015-164084,SHIP08628,Returned,Ecom Express
CA-2015-164084,SHIP08629,Returned,India Post
CA-2015-164084,SHIP08630,Delivered,DTDC
CA-2015-164084,SHIP08631,In Transit,XpressBees
CA-2016-107783,SHIP08632,Delivered,Ecom Express
CA-2016-107783,SHIP08633,Delivered,Ecom Express
CA-2016-107783,SHIP08634,Cancelled,Blue Dart
CA-2017-159793,SHIP08635,Delivered,Delhivery
CA-2014-160094,SHIP08636,In Transit,XpressBees
CA-2014-160094,SHIP08637,Delivered,India Post
CA-2017-151281,SHIP08638,Returned,Delhivery
CA-2017-118346,SHIP08639,Delivered,Blue Dart
CA-2014-129819,SHIP08640,Delivered,Blue Dart
US-2017-148551,SHIP08641,Delivered,DTDC
CA-2017-147767,SHIP08642,Delivered,Blue Dart
CA-2015-108259,SHIP08643,Delivered,DTDC
CA-2015-108259,SHIP08644,Returned,DTDC
CA-2015-108259,SHIP08645,Delivered,DTDC
CA-2015-108259,SHIP08646,Returned,Delhivery
CA-2016-113341,SHIP08647,Delivered,Blue Dart
US-2015-131842,SHIP08648,Delivered,DTDC
CA-2016-164574,SHIP08649,Delivered,XpressBees
CA-2016-164574,SHIP08650,Delivered,XpressBees
CA-2014-142769,SHIP08651,Delivered,Blue Dart
CA-2014-142769,SHIP08652,Returned,Delhivery
CA-2014-142769,SHIP08653,Returned,Ecom Express
CA-2014-142769,SHIP08654,Cancelled,XpressBees
CA-2014-142769,SHIP08655,Delivered,Blue Dart
CA-2014-142769,SHIP08656,Delivered,Ecom Express
CA-2014-142769,SHIP08657,Delivered,India Post
CA-2014-142769,SHIP08658,Returned,Delhivery
CA-2016-168361,SHIP08659,Delivered,Blue Dart
CA-2016-153185,SHIP08660,In Transit,Ecom Express
CA-2017-124765,SHIP08661,Delivered,Delhivery
CA-2015-131856,SHIP08662,Cancelled,Ecom Express
CA-2015-131856,SHIP08663,In Transit,Blue Dart
CA-2015-131856,SHIP08664,Delivered,India Post
CA-2017-126634,SHIP08665,Delivered,DTDC
CA-2016-118500,SHIP08666,Delivered,Blue Dart
CA-2016-163951,SHIP08667,Delivered,India Post
CA-2016-149916,SHIP08668,In Transit,India Post
CA-2016-149916,SHIP08669,Delivered,Blue Dart
CA-2015-158918,SHIP08670,Delivered,Delhivery
US-2014-159611,SHIP08671,Delivered,Blue Dart
US-2014-159611,SHIP08672,Delivered,Delhivery
CA-2017-163265,SHIP08673,Delivered,Blue Dart
CA-2017-163265,SHIP08674,Returned,Ecom Express
CA-2017-163265,SHIP08675,Delivered,Delhivery
CA-2017-163265,SHIP08676,Delivered,DTDC
CA-2017-163265,SHIP08677,Delivered,Delhivery
CA-2017-141705,SHIP08678,In Transit,Ecom Express
CA-2016-112739,SHIP08679,Delivered,DTDC
CA-2016-112739,SHIP08680,Delivered,XpressBees
CA-2016-143805,SHIP08681,Delivered,Blue Dart
CA-2016-143805,SHIP08682,In Transit,India Post
CA-2014-133634,SHIP08683,Cancelled,DTDC
CA-2017-101665,SHIP08684,In Transit,Delhivery
CA-2016-155446,SHIP08685,Delivered,DTDC
CA-2017-137323,SHIP08686,Delivered,Ecom Express
CA-2016-144015,SHIP08687,In Transit,Ecom Express
CA-2016-144015,SHIP08688,Delivered,Ecom Express
CA-2016-144015,SHIP08689,Delivered,Ecom Express
CA-2014-101427,SHIP08690,Delivered,India Post
CA-2016-136770,SHIP08691,Delivered,DTDC
CA-2016-136770,SHIP08692,Delivered,DTDC
CA-2016-136770,SHIP08693,Delivered,DTDC
CA-2016-118311,SHIP08694,Delivered,XpressBees
US-2014-112795,SHIP08695,In Transit,XpressBees
CA-2017-127096,SHIP08696,Delivered,Delhivery
CA-2017-119284,SHIP08697,Delivered,Blue Dart
CA-2017-119284,SHIP08698,Delivered,XpressBees
CA-2017-119284,SHIP08699,Delivered,Ecom Express
CA-2017-119284,SHIP08700,Cancelled,XpressBees
CA-2017-119284,SHIP08701,Delivered,XpressBees
CA-2017-119284,SHIP08702,Delivered,Delhivery
CA-2017-119284,SHIP08703,Delivered,XpressBees
CA-2015-133494,SHIP08704,Cancelled,Ecom Express
CA-2016-111318,SHIP08705,Returned,XpressBees
US-2014-132745,SHIP08706,Returned,Blue Dart
CA-2014-146815,SHIP08707,Delivered,Delhivery
CA-2014-146815,SHIP08708,Delivered,Ecom Express
CA-2014-119144,SHIP08709,Delivered,India Post
CA-2014-119144,SHIP08710,Returned,XpressBees
CA-2014-119144,SHIP08711,In Transit,XpressBees
CA-2014-105648,SHIP08712,In Transit,Delhivery
US-2015-145422,SHIP08713,Returned,Blue Dart
CA-2017-136623,SHIP08714,Delivered,Blue Dart
CA-2017-136623,SHIP08715,Delivered,Blue Dart
CA-2017-121678,SHIP08716,Delivered,XpressBees
CA-2016-120824,SHIP08717,Delivered,India Post
CA-2016-120824,SHIP08718,Delivered,Blue Dart
CA-2016-120824,SHIP08719,Delivered,XpressBees
CA-2016-120824,SHIP08720,In Transit,Ecom Express
CA-2016-120824,SHIP08721,Returned,India Post
CA-2016-120824,SHIP08722,Delivered,Ecom Express
CA-2016-120824,SHIP08723,Cancelled,India Post
US-2016-135209,SHIP08724,Delivered,XpressBees
US-2016-135209,SHIP08725,In Transit,Delhivery
CA-2017-148145,SHIP08726,Delivered,Delhivery
CA-2015-103870,SHIP08727,In Transit,Ecom Express
CA-2015-103870,SHIP08728,Delivered,Blue Dart
CA-2015-103870,SHIP08729,Returned,XpressBees
CA-2015-103870,SHIP08730,Delivered,XpressBees
CA-2015-103870,SHIP08731,Delivered,Ecom Express
CA-2015-111017,SHIP08732,Delivered,India Post
CA-2017-116988,SHIP08733,Delivered,Delhivery
CA-2017-116988,SHIP08734,Cancelled,Delhivery
CA-2017-116988,SHIP08735,Delivered,XpressBees
US-2014-169390,SHIP08736,Delivered,India Post
CA-2016-168774,SHIP08737,Delivered,Delhivery
CA-2017-161592,SHIP08738,In Transit,Blue Dart
US-2017-131961,SHIP08739,Delivered,Blue Dart
US-2017-131961,SHIP08740,Delivered,XpressBees
CA-2016-102498,SHIP08741,Delivered,DTDC
CA-2015-113222,SHIP08742,Delivered,Delhivery
US-2015-144771,SHIP08743,Delivered,DTDC
US-2015-144771,SHIP08744,Cancelled,Blue Dart
CA-2015-162376,SHIP08745,Delivered,DTDC
CA-2015-162376,SHIP08746,Delivered,XpressBees
CA-2017-128076,SHIP08747,Delivered,Ecom Express
CA-2017-128076,SHIP08748,Delivered,Ecom Express
CA-2017-128076,SHIP08749,Delivered,XpressBees
US-2015-163825,SHIP08750,Delivered,India Post
US-2015-163825,SHIP08751,Delivered,Ecom Express
CA-2016-105662,SHIP08752,Delivered,Ecom Express
CA-2016-105662,SHIP08753,Delivered,Blue Dart
CA-2017-152198,SHIP08754,Delivered,Blue Dart
CA-2017-152198,SHIP08755,Delivered,Delhivery
CA-2017-152198,SHIP08756,Delivered,DTDC
CA-2016-114307,SHIP08757,Delivered,XpressBees
CA-2016-114307,SHIP08758,Delivered,Blue Dart
CA-2016-114307,SHIP08759,Delivered,Ecom Express
CA-2016-114307,SHIP08760,In Transit,Ecom Express
CA-2016-159891,SHIP08761,Delivered,India Post
CA-2016-159891,SHIP08762,Delivered,Blue Dart
CA-2016-112578,SHIP08763,Delivered,Delhivery
CA-2016-112578,SHIP08764,Delivered,DTDC
CA-2015-107083,SHIP08765,In Transit,Ecom Express
CA-2015-107083,SHIP08766,Delivered,Blue Dart
CA-2015-107083,SHIP08767,Delivered,Ecom Express
CA-2015-107083,SHIP08768,Delivered,XpressBees
CA-2015-151722,SHIP08769,Delivered,India Post
CA-2016-151148,SHIP08770,Delivered,XpressBees
CA-2016-151148,SHIP08771,Delivered,Blue Dart
CA-2017-115882,SHIP08772,Delivered,Delhivery
CA-2017-115882,SHIP08773,Delivered,India Post
CA-2015-132276,SHIP08774,Delivered,XpressBees
CA-2015-132276,SHIP08775,Cancelled,XpressBees
CA-2016-163636,SHIP08776,Delivered,Delhivery
CA-2016-102813,SHIP08777,Cancelled,DTDC
CA-2016-102813,SHIP08778,Delivered,Ecom Express
CA-2017-135377,SHIP08779,Delivered,India Post
CA-2015-165813,SHIP08780,In Transit,DTDC
CA-2015-133585,SHIP08781,Delivered,India Post
CA-2015-133585,SHIP08782,Delivered,Blue Dart
CA-2016-116911,SHIP08783,Delivered,Delhivery
CA-2016-116911,SHIP08784,Delivered,Delhivery
US-2017-129224,SHIP08785,In Transit,XpressBees
CA-2017-145765,SHIP08786,Delivered,India Post
CA-2017-145765,SHIP08787,Cancelled,XpressBees
CA-2017-145765,SHIP08788,Delivered,India Post
CA-2017-126914,SHIP08789,Cancelled,India Post
CA-2017-126914,SHIP08790,Cancelled,Ecom Express
CA-2015-169572,SHIP08791,In Transit,India Post
CA-2017-162075,SHIP08792,Cancelled,Ecom Express
CA-2014-162992,SHIP08793,Returned,India Post
CA-2014-162992,SHIP08794,Returned,Delhivery
CA-2014-162992,SHIP08795,Delivered,DTDC
CA-2014-162992,SHIP08796,Delivered,Delhivery
CA-2016-106397,SHIP08797,Delivered,Blue Dart
CA-2016-106397,SHIP08798,Delivered,XpressBees
US-2016-150140,SHIP08799,Delivered,India Post
CA-2014-116666,SHIP08800,Delivered,DTDC
CA-2017-148992,SHIP08801,Delivered,Ecom Express
CA-2016-140935,SHIP08802,Delivered,DTDC
CA-2016-140935,SHIP08803,Delivered,India Post
CA-2014-157644,SHIP08804,Delivered,DTDC
CA-2014-157644,SHIP08805,Delivered,Blue Dart
US-2017-100398,SHIP08806,Delivered,Delhivery
CA-2016-113082,SHIP08807,Delivered,India Post
US-2017-110646,SHIP08808,In Transit,India Post
US-2017-110646,SHIP08809,Delivered,XpressBees
US-2017-110646,SHIP08810,Delivered,Delhivery
CA-2017-120614,SHIP08811,Cancelled,Delhivery
US-2016-140172,SHIP08812,Cancelled,DTDC
US-2016-140172,SHIP08813,Delivered,Blue Dart
CA-2015-127754,SHIP08814,Returned,Blue Dart
CA-2015-144274,SHIP08815,Delivered,Delhivery
CA-2015-144274,SHIP08816,Cancelled,Delhivery
CA-2015-144274,SHIP08817,Delivered,India Post
CA-2015-144274,SHIP08818,Delivered,DTDC
