Order ID,Order Date,Ship Date,Ship Mode,Customer ID
CA-2015-144043,05-10-15,5/15/2015,Standard Class,AB-10165
CA-2015-116512,04-09-15,4/14/2015,Standard Class,MC-18100
CA-2015-101000,04-09-15,4/14/2015,Standard Class,IG-15085
CA-2016-168557,9/19/2016,9/23/2016,Standard Class,FH-14275
US-2016-164196,11-11-16,11/17/2016,Standard Class,AS-10285
US-2017-132031,4/23/2017,4/27/2017,Standard Class,PN-18775
CA-2015-169733,10/22/2015,10/26/2015,Second Class,GM-14500
CA-2017-169404,04-09-17,4/14/2017,Standard Class,NC-18625
CA-2017-134880,10/27/2017,11-01-17,Standard Class,TW-21025
CA-2015-145758,10/30/2015,10/30/2015,Same Day,BF-11020
CA-2017-158736,12/18/2017,12/24/2017,Standard Class,TT-21460
US-2016-119270,03-12-16,3/16/2016,Standard Class,SW-20245
CA-2014-109890,7/21/2014,7/27/2014,Standard Class,PG-18820
CA-2016-138583,5/24/2016,5/28/2016,Standard Class,DP-13390
US-2017-118535,02-11-17,2/15/2017,Standard Class,DJ-13510
CA-2016-126284,9/20/2016,9/24/2016,Standard Class,EN-13780
CA-2017-142391,9/24/2017,9/24/2017,Same Day,PB-19150
CA-2017-124716,3/27/2017,3/31/2017,Standard Class,BD-11560
CA-2016-158841,02-02-16,02-04-16,Second Class,SE-20110
CA-2017-106824,07-07-17,07-11-17,Standard Class,AT-10735
CA-2015-109190,10/23/2015,10/28/2015,Standard Class,CC-12685
CA-2016-143154,12-02-16,12-08-16,Standard Class,AS-10225
CA-2014-169061,03-05-14,03-08-14,Second Class,AB-10150
CA-2015-102316,03-01-15,03-03-15,Second Class,DH-13075
CA-2014-164903,2/20/2014,2/24/2014,Standard Class,SR-20740
CA-2016-109400,05-02-16,05-06-16,Standard Class,NR-18550
CA-2016-130400,03-08-16,03-12-16,Standard Class,SJ-20125
CA-2015-135853,12-11-15,12/14/2015,First Class,CA-12775
CA-2016-103359,12/22/2016,12/26/2016,Standard Class,LC-16885
CA-2016-144645,02-02-16,02-08-16,Standard Class,NS-18640
CA-2017-141614,06-05-17,06-09-17,Standard Class,NS-18640
CA-2015-122168,8/21/2015,8/26/2015,Standard Class,HG-14965
CA-2016-132899,04-07-16,04-11-16,Standard Class,SF-20200
CA-2017-149720,06-04-17,06-07-17,Second Class,EM-14065
CA-2017-118003,12-04-17,12-10-17,Standard Class,DO-13645
CA-2016-141887,01-11-16,1/15/2016,Standard Class,MP-17470
US-2016-160206,04-01-16,04-07-16,Standard Class,MY-18295
CA-2017-133074,9/21/2017,9/25/2017,Standard Class,DB-13615
CA-2017-161172,3/16/2017,3/16/2017,Same Day,SP-20920
CA-2017-137624,11-10-17,11/17/2017,Standard Class,ME-17320
CA-2016-156748,11/30/2016,12-06-16,Standard Class,BS-11755
CA-2015-169677,1/13/2015,1/15/2015,Second Class,KS-16300
US-2014-163146,5/16/2014,5/20/2014,Standard Class,CC-12475
CA-2015-157343,06-07-15,06-11-15,Standard Class,HD-14785
CA-2017-147354,03-09-17,3/13/2017,Standard Class,KB-16315
CA-2015-157287,12/22/2015,12/23/2015,First Class,HR-14830
CA-2014-137575,08-06-14,08-11-14,Standard Class,TB-21625
CA-2016-119074,3/27/2016,3/31/2016,Standard Class,DS-13180
CA-2015-149566,12-05-15,12-10-15,Standard Class,GB-14530
CA-2015-126186,09-11-15,09-12-15,First Class,GB-14530
CA-2015-121132,7/17/2015,7/24/2015,Standard Class,VB-21745
CA-2014-140473,5/30/2014,06-03-14,Standard Class,MC-17425
US-2017-102904,11/13/2017,11/20/2017,Standard Class,CB-12025
CA-2016-102092,12-09-16,12-11-16,First Class,PM-18940
CA-2015-117884,3/22/2015,3/22/2015,Same Day,DC-13285
CA-2016-132829,12/23/2016,12/26/2016,Second Class,LA-16780
CA-2016-123540,04-02-16,04-06-16,Second Class,DJ-13420
US-2017-108315,4/30/2017,05-04-17,Standard Class,MH-18115
CA-2016-134110,11/17/2016,11/18/2016,First Class,BG-11035
US-2016-136581,11-10-16,11-12-16,First Class,SV-20365
CA-2016-162390,12-06-16,12-12-16,Standard Class,DP-13105
CA-2016-162222,04-03-16,04-03-16,Same Day,SR-20740
CA-2014-121629,11/28/2014,12-02-14,Standard Class,BT-11680
CA-2015-164623,10/20/2015,10/22/2015,First Class,MS-17770
CA-2014-159849,9/19/2014,9/19/2014,Same Day,JK-15640
CA-2017-101273,8/27/2017,8/30/2017,Second Class,ST-20530
CA-2017-106747,07-03-17,07-04-17,First Class,TS-21505
CA-2017-146164,12/22/2017,12/26/2017,Standard Class,CM-12190
CA-2016-111605,12/27/2016,01-02-17,Standard Class,JW-15955
CA-2014-130673,5/20/2014,5/22/2014,Second Class,MC-17590
CA-2014-104808,02-04-14,02-08-14,Second Class,MH-17440
US-2017-132927,12-09-17,12/15/2017,Standard Class,RD-19720
CA-2017-162015,07-11-17,7/18/2017,Standard Class,KB-16240
CA-2015-138492,5/15/2015,5/22/2015,Standard Class,FC-14335
CA-2017-145338,1/29/2017,02-01-17,First Class,BD-11770
CA-2017-126676,9/29/2017,10-01-17,First Class,FH-14365
CA-2017-101700,4/23/2017,4/26/2017,First Class,SO-20335
CA-2017-159667,11-09-17,11/13/2017,Standard Class,PM-19135
CA-2014-111934,05-05-14,05-07-14,First Class,GD-14590
US-2016-117387,10/27/2016,10/31/2016,Standard Class,PA-19060
CA-2014-141110,11/26/2014,12-01-14,Standard Class,LS-17200
US-2014-133949,12/31/2014,12/31/2014,Same Day,JL-15175
US-2016-116365,01-03-16,01-08-16,Standard Class,CA-12310
CA-2017-162936,8/18/2017,8/22/2017,Standard Class,CM-12160
CA-2014-151946,06-04-14,06-09-14,Standard Class,BT-11440
CA-2017-123624,11/13/2017,11/17/2017,Second Class,SE-20110
CA-2016-146437,1/28/2016,02-01-16,Second Class,HG-14965
CA-2016-138233,11-09-16,11/14/2016,Standard Class,PF-19165
CA-2016-165918,09-10-16,9/14/2016,Standard Class,BD-11770
CA-2017-117513,03-03-17,03-08-17,Standard Class,BT-11395
CA-2017-132437,09-08-17,9/13/2017,Second Class,EM-14095
US-2017-119319,11-06-17,11-09-17,Second Class,LC-17050
CA-2017-104318,5/13/2017,5/18/2017,Standard Class,FH-14275
US-2016-114230,11/27/2016,12-01-16,Standard Class,CM-12235
CA-2015-136147,11/13/2015,11/18/2015,Standard Class,FM-14380
CA-2015-156118,12-08-15,12-12-15,Standard Class,HG-14965
CA-2015-164084,09-07-15,09-12-15,Standard Class,AG-10525
CA-2016-107783,7/28/2016,7/29/2016,First Class,OT-18730
CA-2017-159793,8/25/2017,8/29/2017,Standard Class,SV-20365
CA-2014-160094,4/30/2014,05-02-14,First Class,JM-16195
CA-2017-151281,4/27/2017,05-02-17,Standard Class,HM-14980
CA-2017-118346,7/23/2017,7/24/2017,First Class,PO-19180
CA-2014-129819,12/13/2014,12/15/2014,Second Class,KC-16675
US-2017-148551,01-12-17,1/16/2017,Standard Class,DB-13120
CA-2017-147767,12-02-17,12-02-17,Same Day,SV-20935
CA-2015-108259,11-08-15,11/15/2015,Standard Class,NS-18640
CA-2016-113341,11/25/2016,11/29/2016,Standard Class,MH-17455
US-2015-131842,12-05-15,12-08-15,First Class,RR-19525
CA-2016-164574,7/29/2016,08-03-16,Standard Class,RH-19555
CA-2014-142769,9/13/2014,9/13/2014,Same Day,RP-19390
CA-2016-168361,6/21/2016,6/25/2016,Standard Class,KB-16600
CA-2016-153185,09-03-16,09-08-16,Standard Class,MH-17620
CA-2017-124765,11/25/2017,11/30/2017,Standard Class,HZ-14950
CA-2015-131856,05-12-15,5/17/2015,Standard Class,JG-15160
CA-2017-126634,3/30/2017,04-01-17,Second Class,AB-10165
CA-2016-118500,11/17/2016,11/18/2016,First Class,HJ-14875
CA-2016-163951,12/30/2016,01-02-17,First Class,CJ-11875
CA-2016-149916,12/22/2016,12/24/2016,Second Class,ED-13885
CA-2015-158918,12/20/2015,12/25/2015,Second Class,AI-10855
US-2014-159611,12/27/2014,01-01-15,Second Class,KB-16315
CA-2017-163265,2/16/2017,2/21/2017,Standard Class,JS-16030
CA-2017-141705,10/24/2017,10/26/2017,First Class,PO-18850
CA-2016-112739,09-02-16,09-07-16,Second Class,RD-19810
CA-2016-143805,12-01-16,12-03-16,Second Class,JD-15895
CA-2014-133634,11-05-14,11-10-14,Standard Class,SR-20740
CA-2017-101665,11/25/2017,12-01-17,Standard Class,TZ-21580
CA-2016-155446,12/16/2016,12/23/2016,Standard Class,TN-21040
CA-2017-137323,11/14/2017,11/18/2017,Second Class,PW-19030
CA-2016-144015,6/26/2016,6/26/2016,Same Day,AH-10075
CA-2014-101427,12/26/2014,12/30/2014,Standard Class,AY-10555
CA-2016-136770,8/14/2016,8/18/2016,Standard Class,SP-20650
CA-2016-118311,10/24/2016,10/28/2016,Standard Class,ED-13885
US-2014-112795,8/23/2014,8/28/2014,Second Class,CR-12625
CA-2017-127096,9/15/2017,9/17/2017,Second Class,CS-12400
CA-2017-119284,6/15/2017,6/20/2017,Standard Class,TS-21205
CA-2015-133494,03-01-15,03-05-15,Standard Class,RP-19390
CA-2016-111318,7/23/2016,7/26/2016,First Class,IL-15100
US-2014-132745,10-01-14,10-05-14,Standard Class,NF-18475
CA-2014-146815,09-08-14,9/13/2014,Standard Class,PP-18955
CA-2014-119144,11/16/2014,11/18/2014,First Class,JD-16150
CA-2014-105648,03-03-14,03-07-14,Standard Class,EJ-14155
US-2015-145422,12-03-15,12-07-15,Standard Class,PW-19240
CA-2017-136623,07-11-17,7/16/2017,Standard Class,TS-21430
CA-2017-121678,11/16/2017,11/20/2017,Second Class,BM-11650
CA-2016-120824,06-12-16,6/16/2016,Second Class,AW-10930
US-2016-135209,12/29/2016,12/31/2016,Second Class,MH-17290
CA-2017-148145,3/18/2017,3/23/2017,Standard Class,SW-20275
CA-2015-103870,12/27/2015,12/31/2015,Standard Class,SP-20860
CA-2015-111017,7/31/2015,08-06-15,Standard Class,SC-20695
CA-2017-116988,6/27/2017,6/29/2017,Second Class,PW-19030
US-2014-169390,02-07-14,02-10-14,Second Class,CS-12250
CA-2016-168774,09-04-16,09-09-16,Standard Class,RP-19855
CA-2017-161592,04-06-17,04-10-17,Standard Class,CS-12175
US-2017-131961,12-08-17,12-11-17,First Class,MJ-17740
CA-2016-102498,7/24/2016,7/25/2016,First Class,JG-15160
CA-2015-113222,11-09-15,11-09-15,Same Day,AG-10765
US-2015-144771,10-02-15,10-04-15,First Class,CK-12205
CA-2015-162376,11/22/2015,11/25/2015,Second Class,HD-14785
CA-2017-128076,02-02-17,02-07-17,Standard Class,BO-11350
US-2015-163825,6/16/2015,6/19/2015,First Class,LC-16885
CA-2016-105662,05-05-16,05-09-16,Standard Class,RB-19465
CA-2017-152198,09-09-17,09-10-17,First Class,JD-16015
CA-2016-114307,7/22/2016,7/26/2016,Standard Class,MF-17665
CA-2016-159891,1/31/2016,02-06-16,Standard Class,BF-11170
CA-2016-112578,12/29/2016,01-02-17,Standard Class,FO-14305
CA-2015-107083,11/21/2015,11/27/2015,Standard Class,BB-11545
CA-2015-151722,10-05-15,10-09-15,Standard Class,IL-15100
CA-2016-151148,09-12-16,9/13/2016,Same Day,PO-19180
CA-2017-115882,9/14/2017,9/17/2017,First Class,DB-13555
CA-2015-132276,2/23/2015,2/28/2015,Standard Class,LC-16960
CA-2016-163636,12-05-16,12-09-16,Second Class,MP-18175
CA-2016-102813,07-02-16,07-03-16,First Class,EA-14035
CA-2017-135377,12/13/2017,12/18/2017,Standard Class,BP-11095
CA-2015-165813,3/20/2015,3/22/2015,Second Class,BM-11785
CA-2015-133585,03-01-15,03-04-15,First Class,CM-12715
CA-2016-116911,9/15/2016,9/20/2016,Standard Class,JD-16150
US-2017-129224,3/17/2017,3/23/2017,Standard Class,AS-10630
CA-2017-145765,5/28/2017,06-02-17,Standard Class,CM-11815
CA-2017-126914,6/15/2017,6/19/2017,Standard Class,JE-15715
CA-2015-169572,09-06-15,09-12-15,Standard Class,AG-10525
CA-2017-162075,3/18/2017,3/24/2017,Standard Class,TT-21220
CA-2014-162992,12/19/2014,12/21/2014,First Class,BP-11095
CA-2016-106397,07-07-16,7/13/2016,Standard Class,MJ-17740
US-2016-150140,04-06-16,04-10-16,Standard Class,VM-21685
CA-2014-116666,05-08-14,05-10-14,First Class,KT-16480
CA-2017-148992,11/23/2017,11/27/2017,Standard Class,CS-12250
CA-2016-140935,11-10-16,11-12-16,First Class,AB-10015
CA-2014-157644,12/31/2014,01-01-15,First Class,AH-10030
US-2017-100398,8/19/2017,8/23/2017,Standard Class,DO-13435
CA-2016-113082,09-12-16,9/16/2016,Standard Class,MC-17590
US-2017-110646,10/26/2017,10/31/2017,Standard Class,JF-15190
CA-2017-120614,5/30/2017,06-04-17,Standard Class,SM-20950
US-2016-140172,03-08-16,3/13/2016,Standard Class,SP-20650
CA-2015-127754,7/26/2015,7/31/2015,Standard Class,CK-12760
CA-2015-144274,11/23/2015,11/25/2015,Second Class,PW-19240
CA-2015-142930,11/28/2015,12-02-15,Standard Class,EB-14170
CA-2017-100622,11-03-17,11-07-17,Standard Class,DK-13090
CA-2017-117156,3/21/2017,3/23/2017,Second Class,TB-21055
CA-2015-115399,12/19/2015,12/22/2015,First Class,AG-10900
US-2014-157847,04-02-14,04-06-14,Second Class,SC-20020
CA-2015-115168,06-05-15,06-09-15,Standard Class,BB-11545
CA-2014-109680,10-06-14,10-09-14,First Class,VP-21760
CA-2016-167983,8/21/2016,8/24/2016,Second Class,RP-19270
CA-2015-145324,11/15/2015,11/19/2015,Standard Class,DH-13675
CA-2015-153423,6/22/2015,6/27/2015,Standard Class,SW-20455
US-2017-132675,9/24/2017,9/28/2017,Standard Class,KF-16285
CA-2014-153808,04-06-14,04-10-14,Second Class,FH-14275
US-2016-112396,02-09-16,2/13/2016,Standard Class,JR-16210
CA-2014-141173,11/18/2014,11/20/2014,Second Class,JC-16105
CA-2017-156664,12/18/2017,12/23/2017,Standard Class,BP-11290
CA-2015-140718,07-02-15,07-04-15,First Class,FA-14230
CA-2014-119977,10-08-14,10/13/2014,Second Class,DN-13690
US-2015-115343,9/22/2015,9/25/2015,First Class,FO-14305
CA-2017-163671,12/24/2017,12/30/2017,Standard Class,DP-13105
CA-2017-135909,10/13/2017,10/20/2017,Standard Class,JW-15220
US-2017-114356,8/20/2017,8/26/2017,Standard Class,TT-21460
CA-2015-125934,09-11-15,9/18/2015,Standard Class,SN-20560
CA-2015-158148,12/20/2015,12/26/2015,Standard Class,JM-15865
CA-2014-120411,9/20/2014,9/23/2014,First Class,SB-20185
CA-2016-158260,11-04-16,11-08-16,Standard Class,CC-12475
CA-2017-101805,12-01-17,12-06-17,Standard Class,SH-19975
US-2014-105137,10-10-14,10-10-14,Same Day,RB-19435
CA-2017-142489,11/14/2017,11/16/2017,Second Class,TC-21295
US-2016-141264,8/13/2016,8/19/2016,Standard Class,CT-11995
CA-2017-126928,9/17/2017,9/23/2017,Standard Class,GZ-14470
US-2015-107944,3/23/2015,3/25/2015,First Class,AM-10360
CA-2016-135594,6/30/2016,07-03-16,Second Class,AH-10120
US-2017-115252,10/20/2017,10/25/2017,Standard Class,MY-18295
CA-2014-107398,8/25/2014,8/30/2014,Standard Class,BS-11590
CA-2014-169642,7/27/2014,7/30/2014,Second Class,BB-10990
CA-2017-103968,12-01-17,12-07-17,Standard Class,ML-17755
CA-2016-147256,10/17/2016,10/21/2016,Second Class,FC-14245
CA-2016-162159,9/16/2016,9/18/2016,First Class,CR-12625
CA-2015-111038,12-01-15,12-06-15,Standard Class,LC-16960
CA-2014-124723,08-05-14,08-12-14,Standard Class,GZ-14470
CA-2016-167241,8/15/2016,8/22/2016,Standard Class,BD-11320
CA-2015-163237,08-07-15,08-09-15,Second Class,EM-14095
CA-2016-150483,5/31/2016,06-04-16,Standard Class,BP-11290
US-2016-126431,07-01-16,07-01-16,Same Day,SU-20665
CA-2016-139934,12/18/2016,12/20/2016,First Class,AY-10555
CA-2015-109603,1/26/2015,02-01-15,Standard Class,EM-13825
CA-2017-160661,10/28/2017,11-01-17,Standard Class,SA-20830
CA-2017-102610,11-04-17,11-08-17,Standard Class,CA-12265
US-2016-144057,05-09-16,5/13/2016,Standard Class,CV-12805
CA-2014-160276,04-02-14,04-08-14,Standard Class,AH-10690
CA-2014-132983,4/28/2014,05-03-14,Standard Class,DS-13180
CA-2016-145709,10-04-16,10-08-16,Standard Class,AH-10690
CA-2017-133928,06-11-17,6/17/2017,Standard Class,ZC-21910
CA-2016-168032,1/30/2016,02-03-16,Standard Class,DF-13135
CA-2015-143616,9/27/2015,9/29/2015,Second Class,SS-20140
US-2015-168704,4/13/2015,4/17/2015,Standard Class,FP-14320
CA-2017-143252,12/18/2017,12/24/2017,Standard Class,HE-14800
CA-2016-102134,3/14/2016,3/19/2016,Standard Class,SP-20545
CA-2017-130036,8/27/2017,8/27/2017,Same Day,BP-11185
CA-2015-134117,12/17/2015,12/19/2015,Second Class,PG-18895
CA-2014-130918,8/22/2014,8/24/2014,Second Class,JP-15520
CA-2016-159023,11-03-16,11-05-16,First Class,NW-18400
CA-2017-111717,10-10-17,10/16/2017,Standard Class,SW-20245
CA-2014-154592,12-07-14,12-08-14,First Class,EH-14005
CA-2014-128622,11/15/2014,11/17/2014,Second Class,SC-20260
CA-2017-148355,12/24/2017,12/28/2017,Standard Class,NC-18535
CA-2014-132913,12/24/2014,12/26/2014,First Class,AS-10090
CA-2017-150910,12/22/2017,12/28/2017,Standard Class,JL-15130
CA-2014-156790,08-08-14,08-10-14,Second Class,VG-21790
CA-2014-126480,9/20/2014,9/24/2014,Standard Class,HG-14965
CA-2017-105620,12/25/2017,12/28/2017,First Class,JH-15430
CA-2017-150266,11/25/2017,11/30/2017,Standard Class,RO-19780
CA-2016-157280,11-05-16,11-07-16,First Class,LW-17125
CA-2017-106691,11-06-17,11-12-17,Standard Class,CC-12370
CA-2016-134180,11-03-16,11-07-16,Standard Class,JP-16135
CA-2014-166730,12/30/2014,01-01-15,First Class,DD-13570
CA-2017-157469,12-02-17,12-07-17,Standard Class,ES-14080
CA-2017-122308,3/24/2017,3/28/2017,Standard Class,MV-17485
US-2014-149034,11/19/2014,11/21/2014,First Class,RD-19900
CA-2017-159226,4/25/2017,4/27/2017,Second Class,RL-19615
CA-2017-156622,11/23/2017,11/26/2017,First Class,JP-15460
CA-2014-119529,11-03-14,11-05-14,Second Class,DM-13345
CA-2015-150413,10/19/2015,10/24/2015,Second Class,CS-11860
CA-2014-108182,02-06-14,02-10-14,Second Class,DL-13315
CA-2016-110898,03-06-16,03-12-16,Standard Class,LC-16870
CA-2015-123092,12-03-15,12-07-15,Standard Class,JG-15115
US-2015-128587,12/24/2015,12/30/2015,Standard Class,HM-14860
US-2017-139577,10-01-17,10-06-17,Standard Class,TN-21040
CA-2017-159100,10/16/2017,10/21/2017,Standard Class,VP-21760
CA-2014-109043,8/15/2014,8/17/2014,First Class,CS-12355
US-2017-116491,11-11-17,11/13/2017,First Class,PG-18820
CA-2017-122763,3/20/2017,3/20/2017,Same Day,HG-14845
CA-2017-137785,5/13/2017,5/17/2017,Standard Class,MH-18115
CA-2014-133389,6/22/2014,6/22/2014,Same Day,TB-21280
CA-2014-103807,12-02-14,12-09-14,Standard Class,EM-13825
CA-2015-102855,04-05-15,04-06-15,Same Day,JF-15415
CA-2017-107825,11/18/2017,11/18/2017,Same Day,NB-18655
CA-2017-106047,07-12-17,7/18/2017,Standard Class,CS-11860
CA-2017-127803,5/19/2017,5/23/2017,Standard Class,ND-18460
CA-2015-137071,12/20/2015,12/21/2015,First Class,ED-13885
CA-2016-121447,2/21/2016,2/22/2016,First Class,EA-14035
CA-2017-143084,3/18/2017,3/22/2017,Standard Class,BP-11050
CA-2016-131639,12/17/2016,12/23/2016,Standard Class,NS-18640
CA-2016-161361,3/26/2016,3/28/2016,Second Class,MV-17485
CA-2014-100706,12/16/2014,12/18/2014,Second Class,LE-16810
CA-2015-129525,11/15/2015,11/20/2015,Standard Class,VP-21760
US-2016-141880,8/22/2016,8/23/2016,First Class,TC-21475
CA-2015-165799,6/29/2015,07-02-15,First Class,SG-20470
CA-2016-102127,6/26/2016,07-02-16,Standard Class,VP-21760
US-2016-152415,9/17/2016,9/22/2016,Standard Class,PO-18865
CA-2014-138198,7/18/2014,7/23/2014,Standard Class,JL-15130
CA-2017-128041,09-01-17,09-01-17,Same Day,RW-19540
CA-2017-105823,6/22/2017,6/26/2017,Standard Class,RB-19465
CA-2014-152268,09-02-14,09-07-14,Standard Class,SC-20095
CA-2015-148873,10-01-15,10-05-15,Standard Class,EM-13960
CA-2015-166492,04-07-15,04-10-15,First Class,RP-19390
CA-2017-157420,11/21/2017,11/21/2017,Same Day,HZ-14950
CA-2016-117121,12/17/2016,12/21/2016,Standard Class,AB-10105
CA-2014-138177,9/19/2014,9/24/2014,Standard Class,ND-18460
CA-2014-114335,9/28/2014,10-03-14,Standard Class,XP-21865
CA-2015-168760,9/22/2015,9/26/2015,Second Class,MM-18280
CA-2016-168830,11-07-16,11/13/2016,Standard Class,ML-17395
CA-2017-137463,12/16/2017,12/20/2017,Second Class,KM-16225
CA-2014-124513,9/21/2014,9/25/2014,Standard Class,SL-20155
CA-2015-165554,5/18/2015,5/22/2015,Standard Class,AJ-10780
CA-2014-141838,3/26/2014,3/31/2014,Second Class,DK-12835
CA-2017-117009,9/22/2017,9/28/2017,Standard Class,BK-11260
CA-2015-128993,09-12-15,9/17/2015,Second Class,CC-12670
CA-2015-160227,11-02-15,11-04-15,First Class,ED-13885
CA-2015-149097,10/20/2015,10/24/2015,Standard Class,SV-20785
CA-2016-132304,6/14/2016,6/18/2016,Standard Class,AR-10825
CA-2015-136420,11/20/2015,11/21/2015,First Class,CS-12250
CA-2016-101623,2/28/2016,03-06-16,Standard Class,RR-19525
US-2014-151015,10/14/2014,10/20/2014,Standard Class,BD-11500
CA-2017-152968,5/26/2017,5/30/2017,Standard Class,BM-11785
CA-2016-150077,02-04-16,02-10-16,Standard Class,MS-17365
CA-2016-106278,09-02-16,09-05-16,Second Class,BM-11140
CA-2017-147550,12-04-17,12-05-17,First Class,KE-16420
CA-2015-136105,06-12-15,6/16/2015,Standard Class,SZ-20035
CA-2016-142524,09-04-16,09-08-16,Standard Class,MB-18085
CA-2014-136336,4/21/2014,4/26/2014,Standard Class,DB-13555
US-2015-136259,11-05-15,11-08-15,First Class,CB-12415
US-2014-124625,11-03-14,11-07-14,Standard Class,SP-20650
CA-2016-108105,2/16/2016,2/23/2016,Standard Class,GW-14605
CA-2017-166898,09-11-17,9/13/2017,Second Class,KH-16630
CA-2017-169005,11-02-17,11-06-17,Standard Class,BG-11035
CA-2015-104038,02-06-15,02-08-15,First Class,LO-17170
CA-2016-126102,09-10-16,09-12-16,Second Class,DV-13465
CA-2016-143406,9/26/2016,9/30/2016,Standard Class,LR-17035
CA-2015-150308,12/15/2015,12/20/2015,Standard Class,RR-19525
CA-2016-131093,9/17/2016,9/20/2016,Second Class,TS-21610
US-2017-148831,10/13/2017,10/15/2017,First Class,AH-10210
CA-2015-162950,6/28/2015,07-03-15,Second Class,DW-13585
US-2015-132836,06-01-15,06-05-15,Standard Class,AJ-10945
US-2014-158365,04-12-14,4/17/2014,Standard Class,SV-20785
CA-2017-152933,10-12-17,10/16/2017,Standard Class,MG-17650
CA-2015-163181,11-07-15,11-12-15,Standard Class,AB-10105
CA-2015-132941,5/25/2015,5/28/2015,First Class,MM-18280
CA-2014-132010,10/13/2014,10/15/2014,First Class,MA-17995
CA-2016-135461,02-07-16,02-10-16,Second Class,EB-13975
CA-2017-153045,1/19/2017,1/24/2017,Second Class,NS-18505
US-2016-155971,06-06-16,06-12-16,Standard Class,RB-19795
CA-2017-122007,3/18/2017,3/20/2017,Second Class,JK-15325
CA-2017-162250,11/24/2017,11/24/2017,Same Day,PR-18880
US-2016-158288,11/26/2016,11/28/2016,Second Class,EH-13945
CA-2016-128916,8/18/2016,8/20/2016,Second Class,MA-17560
CA-2015-157028,11/28/2015,12-03-15,Standard Class,MA-17995
CA-2017-112473,5/25/2017,06-01-17,Standard Class,JL-15505
US-2017-147655,09-04-17,09-05-17,First Class,AS-10045
CA-2016-130911,3/24/2016,3/26/2016,Second Class,DC-12850
CA-2017-100055,5/28/2017,06-01-17,Standard Class,MD-17860
CA-2015-157805,8/31/2015,09-04-15,Standard Class,RH-19510
